Id,indegree,outdegree
MORETTIN Eduardo,3,0
MORICONI Ítalo,0,0
MORIN Edgar,1,0
MORIS Vera Lucia,0,0
MORLEY Helena,0,0
MOSCOVICI Serge,3,0
MOSÉ Viviane,0,0
MOSSÉ Claude,1,0
MOSSE George L,1,0
MOST Gleen W,0,0
MOTA André,2,0
MOTA Carlos Guilherme,0,0
MOTA Murilo Peixoto da,1,0
MOTT Luiz,16,0
MOTT Maria Lúcia,0,0
MOTTA Manoel Barros,3,0
MOTTA Marly Silva,0,0
MOTTA Nelson,1,0
MOTTA Rodrigo Patto Sá,5,0
MOTTER Maria Lourdes,0,0
MOUILLAUD Maurice,1,0
MOULIN Anne Marie,1,0
MOURA Fernanda Pereira de,0,0
MOURA Roberto,0,0
MOUTINHO Laura,1,0
MOVELLÁN Tomás A Mantecón,0,0
MUCHAIL Salma Tannus,2,0
MUCHEMBLED Robert,2,0
MUDROVCIC Martin,1,0
MÜLLER Angélica,4,0
MULVEY Laura,0,0
MUNANGA Kabengele,0,0
MUNIZ Diva do Couto Gontijo,2,0
MUNIZ Fernando,0,0
MUNIZ Pollyanna Gouveia Mendonça,1,0
MUÑOZ Miguel Luis López-Guadalupe,0,0
MURARO Rose Marie,1,0
MURGEL Ana Carolina Arruda,0,0
MURICY Katia,2,0
MURRAY Oswyn,0,0
MURTA Daniela,3,0
MUSSKOPF André Sidnei,2,0
NADER Maria Beatriz,0,0
NAGY Gregory,0,0
NAPHY William,2,0
NAPOLITANO Marcos,10,0
NARVAZ Martha Giudice,3,0
NASCIMENTO Abdias,0,0
NASCIMENTO Aires A,1,0
NASCIMENTO Cláudio,0,0
NASCIMENTO Fernanda,1,0
NASCIMENTO Francisco Alcides,0,0
NASCIMENTO Letícia Carolina Pereira do,0,0
NATIVIDADE Marcelo,3,0
NAVARRETE Eduardo,0,0
SWAIN Tânia Navarro,17,0
NAXARA Márcia,2,0
NAZÁRIO Luiz,0,0
NECKEL Jane Felipe,3,0
NECKEL Roselane,2,0
NEDER Gizlene,1,0
NEEDELL Jeffrey,0,0
NEGRO Antonio Luigi,0,0
NELSON David L,0,0
NEPOMUCENO Margaret Almeida,1,0
NERY João W,2,0
NETO Alfredo,2,0
NEVES Guilherme Pereira das,1,0
NEVES Lucilia de Almeida,0,0
NEVES Margarida,0,0
NEVES Siloé Pereira,1,0
NEVES Walter,1,0
NEWMAN Louise Michele,0,0
NEWTON Esther,0,0
NICHIATA Lúcia Yasuko Izumi,1,0
NICHNIG Cláudia Regina,1,0
NICHOLS Bill,2,0
NICHOLSON Linda,5,0
NICOLAZZI Fernando,1,0
NIETZSCHE Friedrich,2,0
NOBLAT Ricardo,0,0
NÓBREGA Elisa Mariana,2,0
NOGUEIRA Conceição,1,0
NOGUEIRA Maria Alice,0,0
NOGUEIRA Sayonara Naider Bonfim,1,0
NOLASCO Sócrates,2,0
NONATO Murillo,0,0
NORA Pierre,9,0
NORONHA José Carvalho de,0,0
NORTON Rictor,0,0
NOVAES Adauto,2,0
NOVAES Joana de Vilhena,2,0
NOVAIS Fernando,3,0
NOVINSKY Anita,3,0
NOVINSKY Ilana,0,0
NÓVOA Jorge,1,0
NUMBERS Ronald,0,0
NUNAN Adriana,3,0
NUNES Sílvia Alexim,1,0
NUNES Viriato Fernandes,2,0
NUSSBAUMER Gisele Marchiori,0,0
OBER Josiah,1,0
OBERTI Alejandra,0,0
O'BRIEN Patrícia,0,0
OCHOA Márcia,0,0
ODA Ana Maria Galdini Raimundo,0,0
O'DONNELL Katherine,0,0
OKITA Hiro,2,0
OLIVA Alfredo dos Santos,0,0
OLIVAL Fernanda,0,0
OLIVEIRA Alcilene Cavalcante,0,0
OLIVEIRA Ana Claudia,0,0
OLIVEIRA Carmen L,0,0
OLIVEIRA Cínthia Roso,1,0
OLIVEIRA Cristiane,2,0
OLIVEIRA Fábio Araújo,1,0
OLIVEIRA Francisco,1,0
OLIVEIRA João Manuel,2,0
OLIVEIRA José Henrique Motta,0,0
OLIVEIRA Júlia Glaciela Silva,0,0
OLIVEIRA L F,0,0
OLIVEIRA Leandro de,1,0
OLIVEIRA Lúcia Lippi,0,0
OLIVEIRA Luciano,2,0
OLIVEIRA Luiz Gustavo Silva de,0,0
OLIVEIRA Marco Aurélio Taborda,1,0
OLIVEIRA Margarida Maria Dias,0,0
OLIVEIRA Maria da Gloria de,0,0
OLIVEIRA Megg Rayara Gomes,0,0
OLIVEIRA Mônica Ribeiro de,0,0
OLIVEIRA Neuza Maria,2,0
OLIVEIRA Pedro Paulo,3,0
OLIVEIRA Rosa Maria Rodrigues,1,0
OLIVEIRA Thiago,1,0
OLTRAMARI Leandro Castro,1,0
ORAISON Marc,0,0
ORLANDI Eni Puccinelli,9,0
ORLANDI Luiz B Lacerda,2,0
ORNAT Marcio José,1,0
ORO Ari Pedro,1,0
ORTEGA Francisco,11,0
ORTIZ Renato,4,0
ORWELL George,1,0
OSBORNE R,0,0
OSTERMANN Ana Cristina,1,0
OTTONI Paulo,0,0
OYEWUMI Oyeronke,0,0
PACHECO Agenor Sarraf,0,0
PACHECO E SILVA Antonio Carlos,1,0
PADRÓS Enrique Serra,2,0
PÁEZ LÓPEZ Jerónimo,0,0
PAGLIA Camille,0,0
PAIVA Antonio Cristian Saraiva,2,0
PAIVA Carlos Henrique Assunção,1,0
PAIVA Eduardo França,0,0
PAIVA José Pedro,3,0
PAIVA Raquel,0,0
PAIVA Valdemir,0,0
PAIVA Vanilda,0,0
PAIVA Vera,1,0
PAIXÃO Claudia F,1,0
PALLARES-BURKE Maria Lúcia Garcia,0,0
PALMA Yáscara Arrial,0,0
PALOMO Federico,0,0
PANDOLFI Dulce,3,0
PANTEL Pauline Schmitt,2,0
PARANHOS Adalberto,1,0
PARÉS Luis Nicolau,0,0
PARKER H N,0,0
PARKER Richard,12,0
PARNET Claire,1,0
PARRINI Rodrigo,1,0
PASCHOAL Marcio,0,0
PASOLINI Pier Paolo,0,0
PASQUINO Gianfranco,1,0
PASSAMANI Guilherme Rodrigues,2,0
PASSARELI Carlos André Facciola,1,0
PASSERINI Luísa,3,0
PASSERON Jean-Claude,0,0
PASSETTI Edson,1,0
PASSOS Eduardo,1,0
PASSOS Izabel C Friche,3,0
PATAI Daphne,1,0
PATEMAN Carole,1,0
PATRÍCIO Maria Cecília,1,0
PATRIOTA Rosangela,1,0
PATSCHIKI Lucas,0,0
PATTO Maria Helena,0,0
PAVIANI Jayme,1,0
PAZ Octávio,0,0
PEARSE Rebecca,3,0
PEÇANHA Natália Batista,1,0
PECHENY Mario,0,0
PÊCHEUX Michel,1,0
PECHMAN Sérgio,0,0
PEDRA Caio Benevides,0,0
PEDRO Joana Maria,20,0
PEDROSA José Stalin,1,0
PEDROSO Rosa Nívea,0,0
PEIXOTO Afrânio,3,0
PEIXOTO JR Carlos Augusto,3,0
PEIXOTO Maria Do Rosário da C,3,0
PELBART Peter Pál,0,0
PELÚCIO Larissa,16,0
PENAFRIA Manuela,1,0
PENNA Fernando de Araujo,0,0
PENTEADO Darcy,0,0
PENTEADO Fernando M,1,0
PERCY William A,2,0
PEREIRA Adriana Jimenez,1,0
PEREIRA Amilcar Araujo,2,0
PEREIRA Ana Gabriela Pio,0,0
PEREIRA Carlos Alberto M,4,0
PEREIRA José Carlos,1,0
PEREIRA Leonardo Affonso,0,0
PEREIRA Mário Eduardo Costa,2,0
PEREIRA Nilton Mullet,0,0
PEREIRA Pedro Paulo Gomes,1,0
PERES Milena,0,0
PERES Wiliam Siqueira,5,0
PÉRET Flávia,7,0
PERET Luiz Eduardo Neves,0,0
PERETTI Clélia,1,0
PERISTIANY J G,0,0
PERLATTO Fernando,0,0
PERLONGHER Néstor,13,0
PERRONE-MOISÉS Beatriz,0,0
PERROT Michelle,9,0
PERRY Marvin,0,0
PERRY Troy,2,0
PESAVENTO Sandra Jatahy,9,0
PESSANHA José Américo Motta,0,0
PESTRE Dominique,2,0
PETER Jean-Pierre,2,0
PETRY Analídia Rodolpho,2,0
PICCHETTI Yara de Paula,0,0
PICCOLO Fernanda Delvalhas,1,0
PICHLER Nadir Antonio,1,0
PICKARD-CAMBDRIGE Arthur Wallace,1,0
PIERONI Geraldo,0,0
PIERRET Janine,1,0
PIERSON Donald,0,0
PIERUCCI Antonio Flávio,0,0
PIMENTA C,0,0
PIMENTA Tania Salgado,0,0
PINAFI Tânia,0,0
PINHEIRO Paulo Sergio,0,0
PINHO Osmundo,0,0
PINSKY Carla Bassanezi,27,0
PINSKY Jaime,2,0
PINTO Agnes Caroline,1,0
PINTO BAILEY Cristina Ferreira,1,0
PINTO Céli Regina Jardim,5,0
PINTO Felipe Martins,0,0
PINTO Pedro,2,0
PIOVEZAN Adriane,1,0
PIRAJÁ Tess Chamusca,0,0
PIRES DE ALMEIDA José Ricardo,1,0
PISANESCHI T C,1,0
PISCITELLI Adriana,8,0
PITANGUY Jacqueline,1,0
PLATÃO,1,0
PLATO,0,0
PLON Michel,0,0
PLUMMER Kenneth,1,0
POCAHY Fernando Altair,2,0
POLISTCHUCK Ilana,1,0
POLITO Ronald,9,0
POLLAK Michael,14,0
POMEROY Sarah B,0,0
POMEROY Wardell,2,0
POMPÉIA Raul,1,0
POMPEU Ana Maria César,1,0
PONTALIS Jean-Bertrand,1,0
PONTES Heloisa André,0,0
POOVEY Mary,0,0
PORCHAT Patrícia,1,0
PORTELA Jacob Augusto Santos,0,0
PORTELLI Alessandro,7,0
PORTER Roy,6,0
PORTINARI Denise,2,0
PÔRTO Ângela,0,0
PORTO Sérgio Dayrell,1,0
PORTOCARRERO Vera,3,0
POWELL Anton,1,0
POZZO Aníbal Orué,1,0
PRADO FILHO Kleber,2,0
PRADO José Luiz Gonzaga do,1,0
PRADO JR Caio,0,0
PRADO Marco Aurélio Máximo,5,0
PRADO Maria Ligia Coelho,2,0
PRANDI Reginaldo,1,0
PRATT Mary Louise,1,0
PRECIADO Paul B,13,0
PRESTAGE Edgar,0,0
PRETES Érika Aparecida,1,0
PRINS Baukje,1,0
PROCHNO Caio César Souza Camargo,1,0
PRODI Paolo,0,0
PROPP Vladimir,0,0
PROSPERI Adriano,0,0
PROST Antoine,3,0
PUAR Jasbir,1,0
PUGA Vera Lúcia,3,0
QUADRAT Samantha,2,0
QUEIROZ Flávio,2,0
QUEIROZ Luiz Gonzaga Morando,0,0
QUEIROZ Nana,0,0
QUIJANO Aníbal,0,0
QUINALHA Renan,15,0
RAAFLAUB Kurt,1,0
RABINOW Paul,5,0
RABINOWITZ Nancy S,0,0
RAGO Margareth,24,0
RAMOS Alcides Freire,1,0
RAMOS Arthur,0,0
RAMOS Fábio Pestana,0,0
RAMOS Fernão Pessoa,1,0
RAMOS José Mário Ortiz,0,0
RAMOS Rui,0,0
RAMOS Sílvia,1,0
RAMOS Tânia Regina Oliveira,3,0
RANCIÈRE Jacques,2,0
RANGER Terence,0,0
RANKE-HEINEMANN Uta,0,0
RANUM Orest,0,0
REA Caterina Alessandra,0,0
REALE Giovanni,1,0
REALE Miguel,0,0
REAU Louis,0,0
RECUERO Raquel,0,0
REICH Wilhelm,2,0
REIDEL Marina,1,0
REIMÃO Sandra,4,0
REIS FILHO Daniel Aarão,7,0
REIS João José,2,0
REIS José Carlos,2,0
REIS José Roberto Franco,0,0
REIS Paulo,0,0
REIS Toni,3,0
RÉMOND René,5,0
RENAUT Alain,1,0
RESADORI Alice Hertzog,1,0
RESENDE Maria,0,0
RESENDE Maria Ifigênia Lage,0,0
RESENDE Maria Leônia Chaves,1,0
RETAMERO Márcio,2,0
REVEL Jacques,5,0
REVEL Judith,5,0
REVENIN Regis,3,0
REYCEND João Baptista,0,0
REZENDE Claudia Barcellos,1,0
REZENDE Maria José,1,0
RHODES Paul J,1,0
RIAL Carmen,2,0
RIBAS Thiago Fortes,0,0
RIBEIRO Benair Alcaraz Fernandes,0,0
RIBEIRO Cláudia,1,0
RIBEIRO Darcy,0,0
RIBEIRO Djamila,0,0
RIBEIRO Gladys Sabina,1,0
RIBEIRO Irineu Ramos,2,0
RIBEIRO JR W A,0,0
RIBEIRO Leonídio,2,0
RIBEIRO Marcos,0,0
RIBEIRO Miguel Ângelo,0,0
RIBEIRO Paula Regina Costa,2,0
RIBEIRO Paulo Rennes Marçal,1,0
RIBEIRO Renato Janine,0,0
RIBEIRO Suzana Lopes Salgado,2,0
RICH Adrienne,9,0
RICH B Ruby,0,0
RICHARD Nelly,3,0
RICHARDS Jeffrey,3,0
RICHARDSON Diane,3,0
RICHLIN Amy,1,0
RICOEUR Paul,8,0
RIDENTI Marcelo,5,0
RILEY Denise,0,0
RIO João do,0,0
RIOS Cassandra,2,0
RIOS Luís Felipe,2,0
RIOS Roger Raupp,3,0
RIOS Venétia Durando Braga,1,0
RIOUX Jean-Pierre,2,0
RISÉRIO Antonio,0,0
RISÉRIO Manoel,1,0
RITO Lúcia,3,0
RIZZINI Irene,0,0
ROBIN Leon,0,0
ROBINSON Paul,1,0
ROBSON J,0,0
ROCHA Agenor Miranda,0,0
ROCHA João Cezar,1,0
ROCHA Rita Martins Godoy,2,0
ROCHA Solange,2,0
ROCHE Daniel,0,0
ROCKE Michael,0,0
RODRIGUES A,1,0
RODRIGUES Aldair Carlos,1,0
RODRIGUES Alexsandro,2,0
RODRIGUES Antônio Medina,0,0
RODRIGUES Carla,3,0
RODRIGUES Claudia,0,0
RODRIGUES Humberto,1,0
RODRIGUES Jorge Caê,8,0
RODRIGUES Jorge Luís Pinto,3,0
RODRIGUES José Carlos,2,0
RODRIGUES José Damião,1,0
RODRIGUES Mara Cristina de Mattos,0,0
RODRIGUES Marly,0,0
RODRIGUES Sérgio,0,0
RODRIGUES Valter,0,0
RODRÍGUEZ MONESCILLO Esperanza,0,0
ROHDEN Fabíola,3,0
ROJAS Carlos Antonio Aguirre,0,0
ROLIM Rivail,1,0
ROLLEMBERG Denise,2,0
ROLNIK Rachel,0,0
ROLNIK Suely,6,0
ROMANO Roberto,0,0
ROMEIRO Adriana,0,0
ROMERO Elaine,1,0
ROMILLY Jacqueline,1,0
RONDELLI Elizabeth,0,0
ROODENBURG Herman,1,0
ROSA A R,0,0
ROSA Eli Bruno Prado Rocha,0,0
ROSA João Guimarães,0,0
ROSA Susel Oliveira,4,0
ROSADO Maria José Fontellas,1,0
ROSANVALLON Pierre,2,0
ROSCOE Will,1,0
ROSE Nikolas,0,0
ROSEMBERG Fúlvia,1,0
ROSEN George,0,0
ROSENBERG Charles Edward,1,0
ROSENFELD Anatol,0,0
ROSENMEYER T G,0,0
ROSENSTONE Robert,2,0
ROSSEAU G S,0,0
ROSSET Clément,0,0
ROSSI Amanda,0,0
ROSSI Clóvis,0,0
ROSSIAUD Jacques,0,0
ROSSINI Miriam de Souza,1,0
ROSZAK Theodore,0,0
ROTELLO Gabriel,0,0
ROUCHOU Joëlle,1,0
ROUDINESCO Elisabeth,3,0
ROUGEMONT Denis de,0,0
ROUGHGARDEN Joan,2,0
ROUILLÉ André,2,0
ROUSSEAU G S,1,0
ROUSSELLE Aline,1,0
ROUSSO Henry,1,0
ROUX Jean-Pierre,0,0
ROVAI Marta,1,0
RUBIN Gayle,8,0
RUIZ Rafael,1,0
RUPP Leila,0,0
RÜSEN Jorn,4,0
RUSSEL-WOOD A J R,0,0
RUSSO Jane,3,0
RUST Leandro Duarte,0,0
RYAN Michael,1,0
SÁ Isabel dos Guimarães,0,0
SABAT Ruth,0,0
SABATINE Thiago Teixeira,2,0
SABINO Cláudia,0,0
SABSAY Letícia,2,0
SACRAMENTO Igor,1,0
SADER Eder,3,0
SAÉZ Javier,4,0
SAFFIOTI Heleieth,1,0
SAHLINS Marshall,0,0
SAID Edward,2,0
SALDARRIAGA Gregorio,0,0
SALIBA Elias Thomé,1,0
SALIH Sara,12,0
SALLES Catherine,0,0
SALLES Ricardo,1,0
SALLUM JR Brasílio,0,0
SALOMON Marlon,1,0
SAMARA Eni de Mesquita,0,0
SAMPAIO Patrícia Melo,0,0
SANTAELLA Lúcia,1,0
SANT'ANNA Denise Bernuzzi de,11,0
SANTHIAGO Ricardo,0,0
SANTIAGO Idalina M F L,1,0
SANTIAGO Silviano,0,0
SANTORO Fernando,0,0
SANTOS Alessandra Daflon,1,0
SANTOS Alexandre,0,0
SANTOS Ana Cristina,0,0
SANTOS Bayard Fischer,0,0
SANTOS Boaventura de Sousa,1,0
SANTOS Cecília Macdowell,0,0
SANTOS Cecília MacDowell,0,0
SANTOS Daniel Barbosa,1,0
SANTOS Daniel Kerry,1,0
SANTOS Elisabeth Moreira,1,0
SANTOS FILHO Lycurgo,0,0
SANTOS Georgina Silva dos,2,0
SANTOS Gustavo,1,0
SANTOS Jéferson Plácido,0,0
SANTOS Joaquim Ferreira,1,0
SANTOS Jocélio Telles dos,1,0
SANTOS Juana Elbein dos,0,0
SANTOS Luís Henrique Sacchi,1,0
SANTOS Milton Silva dos,2,0
SANTOS Myrian Sepúlveda,1,0
SANTOS Ricardo Ventura,0,0
SANTOS Rick,3,0
SANTOS Rogerio Reis,0,0
SANTOS Selene S C,0,0
SARAIVA Antonio José,0,0
SARDENBERG Cecilia M B,0,0
SARIAN Haiganuch,0,0
SARLO Beatriz,2,0
SARMET Érica,0,0
SARTI Cynthia Andersen,4,0
SARTRE Jean-Paul,0,0
SARTRE Maurice,0,0
SAUNDERS Tania,0,0
SAVIANI Dermeval,1,0
SCAVONE Lucila,2,0
SCHEFFER Mário,2,0
SCHERER-WARREN Ilse,2,0
SCHETTINI Cristiana,2,0
SCHIEBINGER Londa,1,0
SCHIFFER Daniel,0,0
SCHIMITT Jean-Claude,0,0
SCHMIDT Benito Bisso,2,0
SCHMIDT Maria Auxiliadora,0,0
SCHMIDT Simone Pereira,1,0
SCHMITT Jean-Claude,1,0
SCHMITT-PANTEL Pauline,0,0
SCHNAPP Alain,0,0
SCHNEIDER David M,1,0
SCHNOOR Eduardo,0,0
SCHOLLHAMMER Karl Erik,0,0
SCHORSKE Carl E,0,0
SCHPUN Mônica Raisa,2,0
SCHÜLER Donaldo,0,0
SCHULTZ Leonardo,2,0
SCHUMAHER Schuma,0,0
SCHUPUN Mônica Raisa,0,0
SCHVARZMAN Sheila,1,0
SCHWARCZ Lilia M,7,0
SCHWARTZ Madalena,0,0
SCHWARTZ Stuart B,1,0
SCLIAR Moacyr,1,0
SCOTSON John L,0,0
SCOTT Ana Silvia,0,0
SCOTT Joan,33,0
SEBRIAN Raphael Nunes Nicolletti,2,0
SEDGWICK Eve K,7,0
SEFFNER Fernando,4,0
SEGAL Charles,0,0
SEGATO Rita Laura,2,0
SEIDMAN Steve,0,0
SEIXAS Jacy,1,0
SEIXAS Netília Silva dos Anjos,0,0
SELIGMANN-SILVA Márcio,1,0
SELL Teresa Adada,0,0
SEMPOL Diego,2,0
SENA Tito,3,0
SENNETT Richard,4,0
SEPULVEDA Denize,1,0
SEPULVEDA José Antônio,1,0
SERGENT Bernard,0,0
SERRÃO Joaquim Veríssimo,0,0
SERRÃO Joel,1,0
SERRES Michel,0,0
SERROY Jean,0,0
SETEMY Adrianna Cristina Lopes,0,0
SETTERINGTON Ken,0,0
SEVCENKO Nicolau,2,0
SEVERO Julio,1,0
SHOHAT Ella,0,0
SHORTER Edward,0,0
SHOWALTER Elaine,0,0
SIBILIA Paula,2,0
SIEPIERSKI Paulo Donizéti,1,0
SIERRA Jamil Cabral,1,0
SIGAL Pete,0,0
SILVA Aguinaldo,3,0
SILVA Alcione Leite,2,0
SILVA Alessandro Soares,1,0
SILVA Alômia Abrantes,0,0
SILVA Andréia Cristina Lopes Frazão,2,0
SILVA Antonio de Moraes,0,0
SILVA Antonio de Padua Dias da,2,0
SILVA Carla Luciana,0,0
SILVA Claudielle Pavão,0,0
SILVA Cristina Luci Câmara,2,0
SILVA Daniel Vital dos Santos,1,0
SILVA Deonísio,3,0
SILVA Edlene Oliveira,1,0
SILVA Edson Santos,0,0
SILVA Elder Luan,0,0
SILVA Ellis Regina Araújo,1,0
SILVA Fábio Ronaldo,2,0
SILVA Francisco Carlos Teixeira,4,0
SILVA Gilvan Ventura,1,0
SILVA Giovani J da,1,0
SILVA Giselda Brito,0,0
SILVA Glaydson José,2,0
SILVA Hélio,6,0
SILVA Jackson Ronie Sá da,0,0
SILVA Janine Gomes,1,0
SILVA José Fábio Barbosa,0,0
SILVA Joseli Maria,2,0
SILVA JR Paulo Melgaço da,0,0
SILVA Juremir Machado,1,0
SILVA Kalina Vanderlei,1,0
SILVA Karen Pereira da,0,0
SILVA Lindinalva Laurindo,0,0
SILVA Luciano Ferreira,0,0
SILVA Maciel Henrique,1,0
SILVA Marcília Gama da,0,0
SILVA Márcio,2,0
SILVA Marco Antônio Nunes,1,0
SILVA Marcos A,3,0
SILVA Maria de Fátima,1,0
SILVA Sergio Gomes,2,0
SILVA Tarcisio,1,0
SILVA Tomaz Tadeu,14,0
SILVA Vagner Gonçalves da,1,0
SILVA Vinícius Rangel Bertho,1,0
SILVEIRA Anny Jackeline Torres,1,0
SILVEIRA Renato da,0,0
SILVÉRIO Valter Roberto,1,0
SILVESTRIN Celsi Brönstrup,1,0
SIMAKAWA Viviane Vergueiro,1,0
SIMILI Ivana Guilherme,0,0
SIMMEL Georg,2,0
SIMÕES Inimá,0,0
SIMÕES JR Almerindo Cardoso,6,0
SIMÕES Júlio Assis,12,0
SIMONETTO Patricio,0,0
SIMPSON Keila,1,0
SINGER June,1,0
SINISGALLI Aldo,2,0
SIQUEIRA Mônica,1,0
SIQUEIRA Paulo de,0,0
SIQUEIRA Sônia,4,0
SIQUEIRA Tatiana Lima,3,0
SIRINELLI Jean-François,3,0
SIRKIS Alfredo,2,0
SKIDMORE Thomas,2,0
SKINNER Marilyn B,0,0
SKLIAR Carlos,2,0
SLENES Robert W,0,0
SMELIK Anneke,0,0
SMITH Bonnie G,1,0
SNODGRASS Mary Ellen,0,0
SOARES Alexandre Sebastião Ferrari,1,0
SOARES Carmen Lúcia,5,0
SOARES Carolline da Silva,0,0
SOARES Gilberta,0,0
SOARES Glaucio Ary Dillon,1,0
SOARES JR Azemar dos santos,1,0
SOARES Lenin Campos,0,0
SOARES Luiz Carlos,1,0
SOARES Marcelo,1,0
SOARES Rosana de Lima,0,0
SODRE Caroline Almeida,0,0
SODRÉ Muniz,0,0
SODRÉ Nelson Werneck,3,0
SOHN Anne-Marie,1,0
SOIHET Rachel,18,0
SOLANO Nelson,0,0
SOLIVA Thiago Barcelos,0,0
SOMMER Luis Henrique,0,0
SOMMERSTEIN Alan H,0,0
SONTAG Susan,7,0
SORGENTINI Hernán,0,0
SORJ Bila,2,0
SOULAGES François,0,0
SOURNIA Jean-Charles,0,0
SOUSA Bernardo Vasconcelos,0,0
SOUSA Fábio Gutemberg Ramos Bezerra,0,0
SOUSA Gabriel Soares de,1,0
SOUSA Luana Neres,0,0
SOUZA André Ricardo,0,0
SOUZA Cecília de Mello,1,0
SOUZA Eloísio Moulin,0,0
SOUZA Emilly Mel Fernandes de,0,0
SOUZA Eneida Maria,0,0
SOUZA Érica R,0,0
SOUZA FILHO Alípio de,2,0
SOUZA Florentina,0,0
SOUZA Grayce Mayre Bonfim,1,0
SOUZA Herbert de,0,0
SOUZA Inara Bezerra Ferreira,1,0
SOUZA Jessé,0,0
SOUZA JR José Alves de,0,0
SOUZA Laura de Mello e,2,0
SOUZA Leonardo Lemos,1,0
SOUZA Luiz Antonio Francisco,1,0
SOUZA Márcio Ferreira,1,0
SOUZA Marcos Alves,1,0
SOUZA NETO Epitacio Nunes de,0,0
SOUZA Patrícia,1,0
SOUZA Pedro de,2,0
SOUZA Sandra Duarte,1,0
SOUZA Vanderlei Sebastião,2,0
SOUZA Wlaumir Doniseti,0,0
SOVIK Liv,0,0
SPARGO Tamsin,5,0
SPENCER Colin,5,0
SPINK Mary Jane,6,0
SPIVAK Gayatri,1,0
STAM Robert,0,0
STARLING Heloisa Murgel,2,0
STEARNS Peter N,3,0
STEHLE Eva,0,0
STEINBERG Shirley,4,0
STEPAN Nancy Leys,1,0
STERN Alexandra,2,0
STEVENS Cristina Maria Teixeira,6,0
STOLLER Robert,2,0
STRATHERN Marylin,1,0
STREY Marlene Neves,1,0
STRYKER Susan,3,0
SULLIVAN Andrew,1,0
SUPLICY Marta,0,0
SUSSEKIND Flora,0,0
SUTHERLAND Juan Pablo,1,0
SUTTON JR Robert F,0,0
SVENBRO Jesper,0,0
SYRKIS Alfredo,0,0
SZWAKO José Eduardo,2,0
SZWARCWALD Célia Landmann,1,0
TALBURT Suzan,3,0
TAMAGNE Florence,3,0
TANNERY Paul,0,0
TAQUES Fernando José,1,0
TAQUETTE Stella,0,0
TARNAS Richard,0,0
TATIT Luiz,0,0
TATSCH Flávia Galli,1,0
TAVARES Célia Cristina,1,0
TAYLOR Timothy,1,0
TAYLOR Verta,0,0
TEDESCHI Losandro Antonio,1,0
TEDESCO João Carlos,0,0
TEDESCO Marina Cavalcanti,0,0
TEICH Mikulas,1,0
TEIXEIRA Faustino,0,0
TEIXEIRA FILHO Fernando Silva,0,0
TEIXEIRA Flávia do Bonsucesso,5,0
TEIXEIRA Luiz Antônio,2,0
TEIXEIRA Paulo Roberto,2,0
TELES Amelinha,0,0
TELES Maria Amélia de Almeida,0,0
TELLES Norma,0,0
TEODORESCU Lindinalva Laurindo,1,0
TEÓFILO Magno Cézar Carvalho,1,0
TERTO JR Veriano,3,0
TERUYA Marisa Tayra,0,0
TÉTART Philippe,2,0
THEIN Karel,0,0
THEML Neyde,2,0
THOMAS Keith,0,0
THOMASSET Claude,0,0
THOMPSON Edward Palmer,2,0
THOMPSON John B,2,0
THOMPSON Paul,2,0
THOMSON Alistair,0,0
THORNTON John K,1,0
THORSTAD David,2,0
THUILLIER Jean-Paul,1,0
THÜRLER Djalma,1,0
TIBURI Márcia,2,0
TILLY Louise A,1,0
TODOROV Tzvetan,3,0
TOLEDO Caio Navarro,1,0
TOLEDO José Luiz Dutra,1,0
TOLEDO Livia Gonçalves,0,0
TOMASI Julia Massucheti,2,0
TONELI Maria Juracy Filgueiras,2,0
TONELLI Bayard,1,0
TONG Rosemarie,0,0
TORNQUIST Carmen Susana,2,0
TORRÃO FILHO Amílcar,3,0
TORRES Ana Raquel Rosas,0,0
TORRES Marco Antonio,1,0
TORRES Nelson Maldonado,0,0
TORRES NETO Walter Lima,0,0
TORTORICI Zeb,1,0
TRABULSI José Antonio Dabdab,0,0
TRÉDÉ Monique,0,0
TREVISAN João Silvério,27,0
TRIGGER Bruce,1,0
TRINDADE Etelvina,0,0
TRINDADE José Ronaldo,0,0
TRINDADE Liana,0,0
TRINDADE Ronaldo,5,0
TRIVINOS A N S,1,0
TRONCA Ítalo,2,0
TRUMBACH Randolph,1,0
TRUONG Nicolas,2,0
TUCÍDIDES,1,0
TURNER Victor,1,0
ULLMANN Reinholdo Aloysio,0,0
UNBEHAUM Sandra,0,0
UZIEL Ana Paula,2,0
VAINFAS Ronaldo,20,0
VAITSMAN Jani,0,0
VALDÉS Teresa,1,0
VALE Alexandre Fleming Câmara,1,0
VALE Teresa Leonor M D,0,0
VALENCIA Maria Fernanda Vásquez,2,0
VALENTE Waldemar,0,0
VALIM Alexandre Busko,2,0
VALLE Carlos Guilherme,1,0
VALLINOTO Tereza Cristina,0,0
VANCE Carole S,1,0
VANOYE Francis,1,0
VARIKAS Eleni,1,0
VASCONCELOS Talita Rafaela Araújo,2,0
VAUCHEZ André,0,0
VAZ Alexandre Fernandez,2,0
VAZ Denise Pires,1,0
VAZ Paulo,1,0
VECCHIATTI Paulo Roberto Iotti,1,0
VECCHIO Silvana,0,0
VEIGA Ana Maria,0,0
VEIGA Cynthia Greive,0,0
VEIGA-NETO Alfredo,7,0
VELHO Gilberto,3,0
VELLOSO Mônica Pimenta,4,0
